label,column,importance_mean,importance_std,rank,tree_flag
is_chip_broad,Head_Temp,0.00453553957367628,0.0024619825418124514,10,True
is_chip_broad,Cooling_Flow,0.00016887614904435763,0.001043837190181168,22,False
is_chip_broad,Cooling_Water_Temp,0.0006087318413844356,0.0004417719203682571,16,False
is_chip_broad,Focus,0.010608321873593974,0.004066833406842331,9,True
is_chip_broad,CLN_Flow,0.0001347940035412091,0.00017990278152929943,25,False
is_chip_broad,CLN_Pressure,0.000136415600895116,0.0008223585579429625,24,False
is_chip_broad,CLN_Time,-0.0006807782593420519,0.0005755069033049095,35,False
is_chip_broad,Coating_Flow,-0.0004670382024850817,0.0007255980762036381,32,False
is_chip_broad,Laser_Head_Remain_Time,-0.0015570831531472873,0.0009435151952476823,39,False
is_chip_broad,Vibration,0.024812233969243747,0.0033712072100894135,8,True
is_chip_broad,Kerf_Width_Profile,0.06341026433400458,0.004831631550749501,5,True
is_chip_broad,Top_Kerf,0.06378328171546162,0.0053090206300130316,4,True
is_chip_broad,Bottom_Kerf,0.05144631138952481,0.005055450791870071,6,True
is_chip_broad,Kerf_Angle,0.0009224276331186202,0.0028168352517161667,14,False
is_chip_broad,Groove_Depth,-0.001337029851310767,0.0045337740325905795,38,False
is_chip_broad,Package_Size_1,-0.00015151820833364898,0.0025969345431057647,30,False
is_chip_broad,Package_Size_2,-0.0007889170651955047,0.0025060541203085216,36,False
is_chip_broad,Package_Size_3,0.004181111600336954,0.0025663935469926406,11,False
is_chip_broad,Package_Size_4,-0.0015677230578036532,0.003101426139516773,40,False
is_chip_broad,Coating_Thickness,0.0003896596686437862,0.00046527367375891215,19,False
is_chip_broad,Coating_Uniformity,-3.532884245676105e-05,0.000625149455878853,27,False
is_chip_broad,Cutting_Offset,0.0006476698396824225,0.002623660990035978,15,False
is_chip_broad,Surface_Roughness,0.00029133345036917263,0.0004173921710806297,20,False
is_chip_broad,Cooling_Thermal_Load,0.0001496030888331094,0.0007737425438088129,23,False
is_chip_broad,Laser_Cleaning_Demand,0.07781284844247124,0.00441864985418936,3,True
is_chip_broad,Cleaning_Capacity,-4.605132774682108e-05,0.0011187826644118428,28,False
is_chip_broad,Cleaning_Load_Ratio,0.0026673525342506186,0.0023413464925469405,12,False
is_chip_broad,Maintenance_Count,-0.00010700580177587977,6.062860152801599e-05,29,False
