label,column,importance_mean,importance_std,rank,tree_flag
is_particle_broad,Cutting_Y_Index,-0.00012450991331345676,0.00067628528875985,24,False
is_particle_broad,Head_Temp,-0.0009518544265097055,0.0009277682012548579,33,False
is_particle_broad,Cooling_Flow,-0.0005608618033732286,0.0005011267604223599,29,False
is_particle_broad,Cooling_Water_Temp,-0.00014592754698118012,0.00041622552608094226,25,False
is_particle_broad,Focus,-0.0005015130023439673,0.0007437158917967938,28,False
is_particle_broad,CLN_Flow,0.051197339951506673,0.00226294151351221,2,True
is_particle_broad,CLN_Pressure,0.008999936353115945,0.0013050551947434705,3,True
is_particle_broad,CLN_Time,0.0010647489186361898,0.0006861580293189382,11,False
is_particle_broad,Coating_Flow,-0.00015803603544244741,0.00029092200451124315,26,False
is_particle_broad,Laser_Head_Remain_Time,0.00024013230822741427,0.00029789192226076385,15,False
is_particle_broad,Vibration,0.00569214060202119,0.0024541007016107464,6,True
is_particle_broad,Kerf_Width_Profile,-0.0005638048342150759,0.001232805578869543,30,False
is_particle_broad,Top_Kerf,-0.0019142700151784098,0.0010715977486693141,40,False
is_particle_broad,Bottom_Kerf,-0.0015418096909699272,0.0009740558655137539,38,False
is_particle_broad,Kerf_Angle,0.0012197022272580794,0.000749121812138173,9,True
is_particle_broad,Groove_Depth,-0.0014270385499887276,0.0008999349277644032,36,False
is_particle_broad,Package_Size_1,-0.0011901268898429685,0.000850910906633563,34,False
is_particle_broad,Package_Size_2,0.0007416704977886602,0.0005681099196722425,13,False
is_particle_broad,Package_Size_3,-7.630305383729738e-05,0.00043311315236999883,22,False
is_particle_broad,Package_Size_4,0.001068017046958451,0.000601861958537518,10,True
is_particle_broad,Coating_Thickness,0.004826331471396114,0.000917202964375716,7,True
is_particle_broad,Coating_Uniformity,-8.895489311907533e-05,0.0004973437420338685,23,False
is_particle_broad,Cutting_Offset,0.00041069833033371045,0.0006406417820405845,14,False
is_particle_broad,Surface_Roughness,0.11790510152975771,0.0038103941135735598,1,True
is_particle_broad,Cooling_Thermal_Load,-0.0007209139340568882,0.0004310842523454323,32,False
is_particle_broad,Laser_Cleaning_Demand,-0.000622702802606312,0.0008058908771095697,31,False
is_particle_broad,Cleaning_Capacity,0.00725617475670286,0.002474550739484316,4,True
is_particle_broad,Cleaning_Load_Ratio,0.006386290114785206,0.002004007804970774,5,True
is_particle_broad,Maintenance_Count,5.123863255096506e-05,0.0002412657041222035,19,False
