Machine_ID,date,Vibration_z,CLN_Pressure_z,Laser_Power_z,Power_Efficiency_z,Head_Temp_z,Laser_Centering_Position_z,Cooling_Flow_z,Kerf_Width_Profile_z,Top_Kerf_z,Bottom_Kerf_z,mean_abs_risk_z,Yield_7d_ma,Particle_rate,Remain_Coat_rate,Micro_Crack_rate,Chipping_rate,bad_trend_count,bad_trend_factors,defect_penalty,stability_penalty,trend_penalty,health_index,Vibration_z_dup,CLN_Pressure_z_dup,Laser_Power_z_dup,Power_Efficiency_z_dup,Head_Temp_z_dup,Laser_Centering_Position_z_dup,Cooling_Flow_z_dup,Kerf_Width_Profile_z_dup,Top_Kerf_z_dup,Bottom_Kerf_z_dup
DP01,2026-01-11,-0.3652462115792248,-0.05952377030780684,-0.13619339693917593,0.7558951962228673,-0.00774474382868739,0.7847141936589889,-0.06671314269893372,0.772592943968189,0.7638463201752766,0.7357472800216835,0.3177374668693177,99.85696147224384,0.0557620817843866,0.0185873605947955,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.42911558326848365,2.5418997349545416,10.0,87.0,-0.3652462115792248,-0.05952377030780684,-0.13619339693917593,0.7558951962228673,-0.00774474382868739,0.7847141936589889,-0.06671314269893372,0.772592943968189,0.7638463201752766,0.7357472800216835
DP01,2026-01-12,-0.22044640627549023,0.07319637667245141,-0.18086438752069178,0.7812023445054066,-0.07921462717828011,0.8025295219289809,0.057003037238304056,0.7610842926413953,0.7712224606460696,0.743762360158024,0.350947497281617,99.86264932186673,0.0468227424749163,0.0267558528428093,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.41205203439982085,2.807579978252936,10.0,86.8,-0.22044640627549023,0.07319637667245141,-0.18086438752069178,0.7812023445054066,-0.07921462717828011,0.8025295219289809,0.057003037238304056,0.7610842926413953,0.7712224606460696,0.743762360158024
DP01,2026-01-13,-0.23381041776207598,0.04918916336268374,-0.08514017281652908,0.7309843682350426,-0.14634581492948767,0.735247955985772,0.036513762011455335,0.7299088962657763,0.76982209601336,0.7385012620124933,0.33248710983784907,99.85913797255456,0.0779661016949152,0.0169491525423728,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.42258608233630923,2.6598968787027926,10.0,86.9,-0.23381041776207598,0.04918916336268374,-0.08514017281652908,0.7309843682350426,-0.14634581492948767,0.735247955985772,0.036513762011455335,0.7299088962657763,0.76982209601336,0.7385012620124933
DP01,2026-01-14,-0.25904148958895623,0.030062616319266912,-0.2800600666238545,0.7706764181704076,-0.1727448988797499,0.7973796613811646,-0.02046801410012242,0.7744548587865561,0.7267315486400884,0.7707530830392928,0.31377437171440936,99.86033433802656,0.0671378091872791,0.0106007067137809,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.418996985920316,2.510194973715275,10.0,87.1,-0.25904148958895623,0.030062616319266912,-0.2800600666238545,0.7706764181704076,-0.1727448988797499,0.7973796613811646,-0.02046801410012242,0.7744548587865561,0.7267315486400884,0.7707530830392928
DP01,2026-01-15,-0.30454286056271573,0.05740452553953041,-0.13000520679726527,0.7633641450856153,-0.08604514029800492,0.8471686105312373,0.03696830028391817,0.7457099436720935,0.7934281010215434,0.7594800845689563,0.34829305030449087,99.87029604429108,0.0572390572390572,0.0134680134680134,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.3891118671267577,2.786344402435927,10.0,86.8,-0.30454286056271573,0.05740452553953041,-0.13000520679726527,0.7633641450856153,-0.08604514029800492,0.8471686105312373,0.03696830028391817,0.7457099436720935,0.7934281010215434,0.7594800845689563
DP01,2026-01-16,-0.228787515215906,0.061304759427017415,-0.149717577298942,0.7547418330308628,-0.05806157748939298,0.8144691315256503,-0.22624485236119984,0.7454898015332309,0.7389310086584769,0.7579418035212113,0.32100668153310086,99.87089752272507,0.057471264367816,0.0114942528735632,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.3873074318247802,2.568053452264807,10.0,87.0,-0.228787515215906,0.061304759427017415,-0.149717577298942,0.7547418330308628,-0.05806157748939298,0.8144691315256503,-0.22624485236119984,0.7454898015332309,0.7389310086584769,0.7579418035212113
DP01,2026-01-17,-0.22841359832557742,-0.09695572611023692,-0.13661381039101825,0.8202947440945765,-0.03808586341907646,0.8267817066892659,-0.036596830663689135,0.7667182068019212,0.7847210209234717,0.7319683499431674,0.33938181995428046,99.86634681003493,0.0759493670886076,0.0126582278481012,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4009595698952211,2.7150545596342437,10.0,86.9,-0.22841359832557742,-0.09695572611023692,-0.13661381039101825,0.8202947440945765,-0.03808586341907646,0.8267817066892659,-0.036596830663689135,0.7667182068019212,0.7847210209234717,0.7319683499431674
DP01,2026-01-18,-0.22008982558341153,0.007593256397320338,-0.1296562756377057,0.7718315341819724,-0.1404098775296003,0.7966390711693367,0.029674444953994912,0.823995168577018,0.8047605493747502,0.7438137865223654,0.348815183242604,99.86473777780324,0.0615384615384615,0.0153846153846153,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4057866665902736,2.790521465940832,10.0,86.8,-0.22008982558341153,0.007593256397320338,-0.1296562756377057,0.7718315341819724,-0.1404098775296003,0.7966390711693367,0.029674444953994912,0.823995168577018,0.8047605493747502,0.7438137865223654
DP01,2026-01-19,-0.2935726854015162,0.08308338691070058,-0.10950865046808542,0.831755018241679,-0.05677745634653339,0.7944445434055684,-0.09246358879854975,0.7523388637584801,0.7249306661231949,0.7488394854375467,0.3383069582862485,99.86405801523486,0.0590277777777777,0.0208333333333333,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.40782595429541857,2.706455666289988,10.0,86.9,-0.2935726854015162,0.08308338691070058,-0.10950865046808542,0.831755018241679,-0.05677745634653339,0.7944445434055684,-0.09246358879854975,0.7523388637584801,0.7249306661231949,0.7488394854375467
DP01,2026-01-20,-0.16256519318121151,0.015175877762028816,-0.13437665457207013,0.8248274537714577,-0.06765627909165892,0.7967308724843097,0.08418475349185395,0.8097342876791882,0.7656519238322067,0.7740857497561395,0.3705792791932244,99.8543545830738,0.0909090909090909,0.0244755244755244,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.43693625077860077,2.9646342335457954,10.0,86.6,-0.16256519318121151,0.015175877762028816,-0.13437665457207013,0.8248274537714577,-0.06765627909165892,0.7967308724843097,0.08418475349185395,0.8097342876791882,0.7656519238322067,0.7740857497561395
DP01,2026-01-21,-0.26352529217251985,-0.028485351293385586,-0.1312920207882089,0.8008338433046217,-0.06590703287122858,0.8111193648209188,-0.02555082693486132,0.815935779439136,0.7465592384157421,0.7659496904516278,0.3425637392371842,99.8534860864543,0.0754098360655737,0.0163934426229508,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.43954174063711093,2.7405099138974736,10.0,86.8,-0.26352529217251985,-0.028485351293385586,-0.1312920207882089,0.8008338433046217,-0.06590703287122858,0.8111193648209188,-0.02555082693486132,0.815935779439136,0.7465592384157421,0.7659496904516278
DP01,2026-01-22,-0.1990299419853317,0.06979707164849948,-0.08890122558072704,0.7198838333265745,-0.15181102968434343,0.7953405682825024,0.07106122337244926,0.722730883673034,0.72037064704525,0.7113411818080209,0.3370783211905929,99.8395925725608,0.0804195804195804,0.0349650349650349,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4812222823175887,2.696626569524743,10.0,86.8,-0.1990299419853317,0.06979707164849948,-0.08890122558072704,0.7198838333265745,-0.15181102968434343,0.7953405682825024,0.07106122337244926,0.722730883673034,0.72037064704525,0.7113411818080209
DP01,2026-01-23,-0.21759438178857,-0.05572204615538439,-0.10582099937185233,0.8044847651068131,-0.06383702880875532,0.772193192514234,-0.030373261478807756,0.79183589342462,0.7954353885159762,0.8354586370953857,0.35260601590536594,99.8417556742329,0.0728476821192053,0.009933774834437,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4747329773013007,2.8208481272429275,10.0,86.7,-0.21759438178857,-0.05572204615538439,-0.10582099937185233,0.8044847651068131,-0.06383702880875532,0.772193192514234,-0.030373261478807756,0.79183589342462,0.7954353885159762,0.8354586370953857
DP01,2026-01-24,-0.3324104836868052,0.08088038376493348,-0.15801987186388464,0.8624451283385608,-0.027160055109581943,0.8454055883056357,0.06247674137304639,0.8282469970113321,0.8838907945430036,0.8379118208257121,0.3883667043501952,99.8354063179402,0.0783582089552238,0.0298507462686567,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4937810461794072,3.1069336348015617,10.0,86.4,-0.3324104836868052,0.08088038376493348,-0.15801987186388464,0.8624451283385608,-0.027160055109581943,0.8454055883056357,0.06247674137304639,0.8282469970113321,0.8838907945430036,0.8379118208257121
DP01,2026-01-25,-0.2443817568923188,0.04124167933274006,-0.1822851695037105,0.6839963538667017,-0.028460709265066008,0.8070331335043884,0.03972417975577504,0.8038889434541495,0.7802839326790911,0.7987294646321985,0.34997700515639496,99.83370866889936,0.0696864111498257,0.0104529616724738,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4988739933019133,2.7998160412511597,10.0,86.7,-0.2443817568923188,0.04124167933274006,-0.1822851695037105,0.6839963538667017,-0.028460709265066008,0.8070331335043884,0.03972417975577504,0.8038889434541495,0.7802839326790911,0.7987294646321985
DP01,2026-01-26,-0.17880580786288358,0.08608553040259473,-0.26485167908218965,0.8085794314053967,-0.0418256361017026,0.8568757572462403,0.043406667048743554,0.7239722341718694,0.7558053261067363,0.7641602168052151,0.355340204014002,99.8233396975929,0.1057692307692307,0.0224358974358974,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.5299809072213009,2.842721632112016,10.0,86.6,-0.17880580786288358,0.08608553040259473,-0.26485167908218965,0.8085794314053967,-0.0418256361017026,0.8568757572462403,0.043406667048743554,0.7239722341718694,0.7558053261067363,0.7641602168052151
DP01,2026-01-27,-0.18485209693088206,-0.051070280246656934,-0.07701093123969034,0.7200883764323497,-0.06785600755568358,0.7861526383543069,0.02198799292966553,0.8857906946767815,0.8211408491105565,0.8360948433225147,0.36904660788532617,99.83644191227962,0.0739436619718309,0.0140845070422535,0.0035211267605633,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.49067426316112517,2.9523728630826094,10.0,86.6,-0.18485209693088206,-0.051070280246656934,-0.07701093123969034,0.7200883764323497,-0.06785600755568358,0.7861526383543069,0.02198799292966553,0.8857906946767815,0.8211408491105565,0.8360948433225147
DP01,2026-01-28,-0.18880763790561464,0.047468176426255934,-0.044114991319065336,0.7688676300864983,0.06388875468633967,0.7725844920622299,0.08292252402585638,0.7999038940919598,0.8327048444421883,0.8042847599897982,0.39397024465864466,99.83460866708307,0.050179211469534,0.025089605734767,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.49617399875077695,3.1517619572691573,10.0,86.4,-0.18880763790561464,0.047468176426255934,-0.044114991319065336,0.7688676300864983,0.06388875468633967,0.7725844920622299,0.08292252402585638,0.7999038940919598,0.8327048444421883,0.8042847599897982
DP01,2026-01-29,-0.2605178641625207,-0.03332331163498472,-0.15461485172532324,0.7999665255997621,-0.16475225940216645,0.8087931239072716,-0.04811083941496123,0.753920333459138,0.767690395988688,0.750869467065622,0.3219920719680526,99.84791395385405,0.0685920577617328,0.0180505415162454,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.45625813843786034,2.5759365757444206,10.0,87.0,-0.2605178641625207,-0.03332331163498472,-0.15461485172532324,0.7999665255997621,-0.16475225940216645,0.8087931239072716,-0.04811083941496123,0.753920333459138,0.767690395988688,0.750869467065622
DP01,2026-01-30,-0.25737058259901163,0.004728902195919842,-0.2046986242762174,0.7394101705899683,0.009222797042805361,0.781290110992414,0.031055386231359863,0.8280397972017315,0.7997951000179446,0.7558820446106665,0.34873551020075805,99.85052181154204,0.0520446096654275,0.0148698884758364,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.44843456537388704,2.7898840816060644,10.0,86.8,-0.25737058259901163,0.004728902195919842,-0.2046986242762174,0.7394101705899683,0.009222797042805361,0.781290110992414,0.031055386231359863,0.8280397972017315,0.7997951000179446,0.7558820446106665
DP01,2026-01-31,-0.27932439704521145,0.015884615420344826,-0.19261973967119123,0.7441437981359635,0.012606332894422676,0.7501287224281502,-0.031696798268048325,0.7964100044035487,0.8130844007065896,0.8248254628349133,0.34534424018394816,99.86336362437568,0.0401459854014598,0.0218978102189781,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4099091268729609,2.7627539214715853,10.0,86.8,-0.27932439704521145,0.015884615420344826,-0.19261973967119123,0.7441437981359635,0.012606332894422676,0.7501287224281502,-0.031696798268048325,0.7964100044035487,0.8130844007065896,0.8248254628349133
DP01,2026-02-01,-0.27511441828679206,-0.013090442567640444,-0.12563961510564284,0.8425596054120363,-0.07707790688018262,0.8631676162252918,0.08069208105706542,0.7724168186015584,0.8038433106290108,0.753463080502201,0.3625220129586906,99.85849396080084,0.050179211469534,0.025089605734767,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.42451811759747216,2.9001761036695246,10.0,86.7,-0.27511441828679206,-0.013090442567640444,-0.12563961510564284,0.8425596054120363,-0.07707790688018262,0.8631676162252918,0.08069208105706542,0.7724168186015584,0.8038433106290108,0.753463080502201
DP01,2026-02-02,-0.35505501581074966,0.044292548479278375,-0.10381193454560357,0.7726383768392459,-0.02862462526200511,0.8429516984194956,-0.038747333570122326,0.8462628158581608,0.8382578659891561,0.8337312479323373,0.36518956443291933,99.86955299980106,0.0627450980392156,0.0196078431372549,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.39134100059682453,2.9215165154633547,10.0,86.7,-0.35505501581074966,0.044292548479278375,-0.10381193454560357,0.7726383768392459,-0.02862462526200511,0.8429516984194956,-0.038747333570122326,0.8462628158581608,0.8382578659891561,0.8337312479323373
DP01,2026-02-03,-0.21971468311219722,0.03790967267240215,-0.2192437959093473,0.7978308936181807,-0.09750503915215282,0.8045773639250507,0.052493054185213904,0.7767118451289429,0.8067393354973132,0.706016413907307,0.34458150607607135,99.8594519660895,0.0817843866171003,0.0297397769516728,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.42164410173151623,2.756652048608571,10.0,86.8,-0.21971468311219722,0.03790967267240215,-0.2192437959093473,0.7978308936181807,-0.09750503915215282,0.8045773639250507,0.052493054185213904,0.7767118451289429,0.8067393354973132,0.706016413907307
DP01,2026-02-04,-0.2643779127374381,-0.11117964576262696,-0.03253042663362709,0.8426202040882799,-0.04318181787948889,0.7874894040631584,-0.1127855690470714,0.7520982884995384,0.7486939760347816,0.7700678190436231,0.3336914319669129,99.8577718585626,0.0766129032258064,0.0241935483870967,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.42668442431219944,2.6695314557353034,10.0,86.9,-0.2643779127374381,-0.11117964576262696,-0.03253042663362709,0.8426202040882799,-0.04318181787948889,0.7874894040631584,-0.1127855690470714,0.7520982884995384,0.7486939760347816,0.7700678190436231
DP01,2026-02-05,-0.17501743792844116,0.020989130647970394,-0.08917028784036854,0.795958660039539,-0.057718012614302934,0.7547260934955596,0.08063722264889917,0.7133948121217313,0.7634365590052675,0.786265841248653,0.35935025808245075,99.85596635672891,0.0868055555555555,0.0138888888888888,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4321009298132594,2.874802064659606,10.0,86.7,-0.17501743792844116,0.020989130647970394,-0.08917028784036854,0.795958660039539,-0.057718012614302934,0.7547260934955596,0.08063722264889917,0.7133948121217313,0.7634365590052675,0.786265841248653
DP01,2026-02-06,-0.3264502893994517,0.002380922751787871,-0.14355749506458604,0.7496649475941689,-0.15332655362007863,0.8160799415907724,0.10991969070583024,0.8125625413306881,0.7709873720598064,0.7847804444376073,0.34230415223865446,99.85251672331296,0.0590277777777777,0.0173611111111111,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.44244983006112193,2.7384332179092357,10.0,86.8,-0.3264502893994517,0.002380922751787871,-0.14355749506458604,0.7496649475941689,-0.15332655362007863,0.8160799415907724,0.10991969070583024,0.8125625413306881,0.7709873720598064,0.7847804444376073
DP01,2026-02-07,-0.20812217792468735,-0.06722746900361845,-0.11540649963911,0.8014642298343733,0.017967762051478882,0.8198476796968295,-0.09729959275883437,0.7904675545672382,0.7837112125097386,0.8043212290622151,0.3529723928395624,99.84653517861032,0.0547945205479452,0.0205479452054794,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.46039446416902763,2.823779142716499,10.0,86.7,-0.20812217792468735,-0.06722746900361845,-0.11540649963911,0.8014642298343733,0.017967762051478882,0.8198476796968295,-0.09729959275883437,0.7904675545672382,0.7837112125097386,0.8043212290622151
DP01,2026-02-08,-0.2539056971254477,0.08740845663579926,-0.09294302792765272,0.7515172509492771,-0.0008633657607000746,0.827052335091468,-0.02468364483216208,0.8508314067509295,0.817506791116204,0.7984255183610871,0.3760346023258802,99.84712721650074,0.05859375,0.0234375,0.00390625,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.45861835049778676,3.0082768186070417,10.0,86.5,-0.2539056971254477,0.08740845663579926,-0.09294302792765272,0.7515172509492771,-0.0008633657607000746,0.827052335091468,-0.02468364483216208,0.8508314067509295,0.817506791116204,0.7984255183610871
DP01,2026-02-09,-0.2692317716062324,-0.10363579630419398,-0.16146023477325377,0.7534133997154977,-0.11650362261631982,0.7925323755244715,-0.06923359561425174,0.7968970551305826,0.7810225417008868,0.7927699862174516,0.31965703373746385,99.84015930298152,0.0866425992779783,0.0180505415162454,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4795220910554434,2.5572562698997108,10.0,87.0,-0.2692317716062324,-0.10363579630419398,-0.16146023477325377,0.7534133997154977,-0.11650362261631982,0.7925323755244715,-0.06923359561425174,0.7968970551305826,0.7810225417008868,0.7927699862174516
DP01,2026-02-10,-0.3080855057730164,0.0075827301180684545,-0.07061374407740202,0.7514579827357353,-0.15903669967442513,0.8046725141596246,0.055015747226752995,0.8137344819143777,0.86018270165885,0.8020410364847612,0.35569512447733265,99.84711465098464,0.0652173913043478,0.0217391304347826,0.0036231884057971,0.0036231884057971,2,"['Power_Efficiency', 'Top_Kerf']",0.458656047046091,2.845560995818661,10.0,86.7,-0.3080855057730164,0.0075827301180684545,-0.07061374407740202,0.7514579827357353,-0.15903669967442513,0.8046725141596246,0.055015747226752995,0.8137344819143777,0.86018270165885,0.8020410364847612
DP01,2026-02-11,-0.2083927133718348,-0.05769006508802319,-0.13784992100047286,0.7854632132264291,-0.1371895574820359,0.7332632174828033,-0.026721431748973113,0.7801985040313896,0.7888078053813886,0.6958507947329376,0.3215739846163609,99.84395148350696,0.0804195804195804,0.0279720279720279,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.46814554947913223,2.572591876930887,10.0,87.0,-0.2083927133718348,-0.05769006508802319,-0.13784992100047286,0.7854632132264291,-0.1371895574820359,0.7332632174828033,-0.026721431748973113,0.7801985040313896,0.7888078053813886,0.6958507947329376
DP01,2026-02-12,-0.24197608784339264,0.019801028012550886,-0.11716503476865946,0.7812077599418396,-0.018433726763112095,0.8317811818603962,-0.08463175633147929,0.834721574396298,0.8041106894881835,0.821184706957948,0.3630600334950572,99.83615498453102,0.082437275985663,0.032258064516129,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4915350464069377,2.9044802679604578,10.0,86.6,-0.24197608784339264,0.019801028012550886,-0.11716503476865946,0.7812077599418396,-0.018433726763112095,0.8317811818603962,-0.08463175633147929,0.834721574396298,0.8041106894881835,0.821184706957948
DP01,2026-02-13,-0.19655570944101358,0.04907325986942422,-0.021815374801561243,0.8293565790702401,-0.053106436271367276,0.8191867252021982,-0.07776269578498242,0.8091044680705967,0.813679477070416,0.7774121884766189,0.3748572481460569,99.84354711864457,0.047457627118644,0.0169491525423728,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.469358644066304,2.9988579851684554,10.0,86.5,-0.19655570944101358,0.04907325986942422,-0.021815374801561243,0.8293565790702401,-0.053106436271367276,0.8191867252021982,-0.07776269578498242,0.8091044680705967,0.813679477070416,0.7774121884766189
DP01,2026-02-14,-0.1816030464768384,-0.1481480228455327,-0.20141720316979,0.7658525428446654,-0.14167376382630711,0.7743938558842325,-0.0007488598976101937,0.8278852965887603,0.7771722201323363,0.7915415087972165,0.32632545280311326,99.85178490150612,0.0528169014084507,0.0070422535211267,0.0,0.0,2,"['Power_Efficiency', 'Top_Kerf']",0.4446452954816351,2.610603622424906,10.0,86.9,-0.1816030464768384,-0.1481480228455327,-0.20141720316979,0.7658525428446654,-0.14167376382630711,0.7743938558842325,-0.0007488598976101937,0.8278852965887603,0.7771722201323363,0.7915415087972165
