label,column,delta,p,delta_abs,p_abs,p_fdr,p_fdr_abs,univariate_flag,nonlinear_flag
broad,Groove_Depth,-0.7992895408276921,0.0,0.699149911651542,0.0,0.0,0.0,True,True
broad,Package_Size_1,-0.647863183976382,0.0,0.6377422827030084,0.0,0.0,0.0,True,True
broad,Package_Size_2,-0.5788265610886542,0.0,0.5194682446513417,0.0,0.0,0.0,True,True
broad,Package_Size_3,0.5738754862694131,0.0,0.5173822666992702,0.0,0.0,0.0,True,True
broad,Package_Size_4,0.6465914329418514,0.0,0.6326859671593996,0.0,0.0,0.0,True,True
broad,Coating_Thickness,0.0001622966099688039,0.9673114668045636,0.005048787140428779,0.20236644341917842,0.9966942280752407,0.2721479756326882,False,False
broad,Coating_Uniformity,-0.00013692353862593265,0.9724196981098001,-0.0018866347758410562,0.633801833536218,0.9966942280752407,0.6680613921057433,False,False
broad,Surface_Roughness,0.5033954129968765,0.0,0.32235212112024403,0.0,0.0,0.0,True,True
broad,Cooling_Thermal_Load,0.3256659258737542,0.0,0.13725544827744396,3.4394857685062584e-263,0.0,6.706997248587204e-263,True,False
broad,Laser_Cleaning_Demand,-0.9122555728195826,0.0,0.8523454310165213,0.0,0.0,0.0,True,True
broad,Cleaning_Capacity,0.07727959574827548,8.447315781834515e-85,-0.05213223816632806,1.4216009024986496e-39,1.497478706779755e-84,2.5201106907930608e-39,False,False
broad,Cleaning_Load_Ratio,-0.5111575232200509,0.0,0.21876991008998647,0.0,0.0,0.0,True,True
broad,Package_Size_Asymmetry,0.6493006055218191,0.0,0.6431118906275939,0.0,0.0,0.0,True,True
broad,Maintenance_Count,-0.0016323481368892834,0.67988204871496,0.0027256816623537627,0.4894781169419814,0.8553354806414014,0.561460192962861,False,False
pure,Laser_Power,-0.8523242639608435,0.0,0.7990936001846958,0.0,0.0,0.0,True,True
pure,Power_Efficiency,-0.8789108632913731,0.0,0.8562328053300228,0.0,0.0,0.0,True,True
pure,Laser_Centering_Position,0.5756913994003776,0.0,0.5885315303364997,0.0,0.0,0.0,True,True
pure,Laser_Current,0.008122476024812642,0.12822479144800447,0.009366927952327408,0.07939706504952072,0.1923371871720067,0.11976946628004258,False,False
pure,Laser_Voltage,0.0014229529572968858,0.7898665215417138,0.0015025193159463601,0.778415296861233,0.8802594565608447,0.8702285221977407,False,False
