label,column,importance_mean,importance_std,rank,tree_flag
is_crack_primary,Laser_Power,-0.0011983231285399188,0.00511484391908624,14,False
is_crack_primary,Power_Efficiency,0.00132909749578989,0.008177114124948672,9,True
is_crack_primary,Laser_Centering_Position,0.00869257082101004,0.011848991721130358,5,True
is_crack_primary,Laser_Current,0.0011337358057243415,0.0019654272774548083,11,False
is_crack_primary,Laser_Voltage,-0.004126968574753665,0.005795980945451433,19,False
is_crack_primary,Beam_Diameter,-0.0027796409344858276,0.007907632738881723,18,False
is_crack_primary,Feed_Speed,-0.03152512981257769,0.02215394866529492,36,False
is_crack_primary,Frequency,0.2030177378226917,5.740412380152572e-06,1,True
is_crack_primary,Alignment_Time,-0.04543295317894714,0.033143477515772034,38,False
is_crack_primary,Process_Time,0.00549762557811139,0.0041705207691644965,6,True
is_crack_primary,Cutting_X_Index,0.005092549013309644,0.004522637707801825,7,True
is_crack_primary,Cutting_Y_Index,0.004605883239237083,0.010534859001097586,8,True
is_crack_primary,Head_Temp,-0.05175211224307615,0.026397589163727517,39,False
is_crack_primary,Cooling_Flow,-0.0012916591476394123,0.003111146183651787,15,False
is_crack_primary,Cooling_Water_Temp,-0.002191997008744436,0.013803183142322043,17,False
is_crack_primary,Focus,-0.028569695287052645,0.01510765474603452,35,False
is_crack_primary,CLN_Flow,-0.00471596882601628,0.005860047110356276,20,False
is_crack_primary,CLN_Pressure,-0.011792987529559729,0.017459286346189686,29,False
is_crack_primary,CLN_Time,-0.009034190122312682,0.010492508768118596,26,False
is_crack_primary,Coating_Flow,-0.06754069101546999,0.043852127819509486,40,False
is_crack_primary,Laser_Head_Remain_Time,-0.01972271525381021,0.011595646118766501,33,False
is_crack_primary,Vibration,-0.00573597526786598,0.0049072227387433175,21,False
is_crack_primary,Kerf_Width_Profile,-0.02537641886885272,0.03553393010573165,34,False
is_crack_primary,Top_Kerf,-0.01439824812563867,0.05129608363032138,30,False
is_crack_primary,Bottom_Kerf,-0.009917717215199875,0.016573603014373862,27,False
is_crack_primary,Kerf_Angle,0.000649408761821028,0.004000291811144602,12,False
is_crack_primary,Groove_Depth,0.001193141444358727,0.004529413357189307,10,True
is_crack_primary,Package_Size_1,-0.014991040259304412,0.016855706027971568,32,False
is_crack_primary,Package_Size_2,0.012015346818189086,0.011696556008750072,3,True
is_crack_primary,Package_Size_3,-0.0017301181630313392,0.020353206495738123,16,False
is_crack_primary,Package_Size_4,-0.005773735119705579,0.0037750019437889255,22,False
is_crack_primary,Coating_Thickness,-0.03156421089229096,0.017390309809633266,37,False
is_crack_primary,Coating_Uniformity,-0.014975721924375155,0.02566183914151311,31,False
is_crack_primary,Cutting_Offset,3.494052905840261e-05,0.0032308107209306543,13,False
is_crack_primary,Surface_Roughness,-0.007700287885029653,0.03374424411900266,24,False
is_crack_primary,Cooling_Thermal_Load,0.021494056505543778,0.016078716476880587,2,True
is_crack_primary,Laser_Cleaning_Demand,0.010817263490341355,0.004574293591231087,4,True
is_crack_primary,Cleaning_Capacity,-0.01000803205109607,0.005897746370477186,28,False
is_crack_primary,Cleaning_Load_Ratio,-0.008041903482982088,0.006526331719576497,25,False
is_crack_primary,Maintenance_Count,-0.006675141812047893,0.005464438406917207,23,False
is_crack_broad,Laser_Power,0.0035724758123676444,0.009818369660260269,25,False
is_crack_broad,Power_Efficiency,0.0026013958022964357,0.005379469506290771,27,False
is_crack_broad,Laser_Centering_Position,0.026911468030025993,0.009974912329316774,4,True
is_crack_broad,Laser_Current,0.004240569194554589,0.013947326731835944,24,False
is_crack_broad,Laser_Voltage,-0.014497376867833837,0.008998722738502886,34,False
is_crack_broad,Beam_Diameter,0.011220231464237078,0.009566281385275098,12,False
is_crack_broad,Feed_Speed,0.011001245747889788,0.00863299130148198,13,False
is_crack_broad,Frequency,0.3259522533396161,0.0006159952348468316,1,True
is_crack_broad,Alignment_Time,0.02214924005591469,0.013099639306713606,8,True
is_crack_broad,Process_Time,0.004855340813156224,0.007341204423958756,22,False
is_crack_broad,Cutting_X_Index,0.008141343203252892,0.013392714621855213,20,False
is_crack_broad,Cutting_Y_Index,0.02095413966578929,0.01946023656528088,9,True
is_crack_broad,Head_Temp,0.039470978632466985,0.017912321539503562,2,True
is_crack_broad,Cooling_Flow,0.008565959132466867,0.00968997411039077,18,False
is_crack_broad,Cooling_Water_Temp,-0.013724787870724812,0.01883002675339527,33,False
is_crack_broad,Focus,0.022888771060719737,0.011025821754499286,6,True
is_crack_broad,CLN_Flow,-0.02826216303728528,0.031629504730054506,38,False
is_crack_broad,CLN_Pressure,-0.048988831012990466,0.03881751015846828,40,False
is_crack_broad,CLN_Time,0.003126589530124916,0.03419058716419693,26,False
is_crack_broad,Coating_Flow,0.027663144965116113,0.015590377053454516,3,True
is_crack_broad,Laser_Head_Remain_Time,-0.02898837414349258,0.014245915729780909,39,False
is_crack_broad,Vibration,0.011585786398796923,0.01416407866076272,11,False
is_crack_broad,Kerf_Width_Profile,0.010643605300155064,0.043043743013161606,14,False
is_crack_broad,Top_Kerf,-0.011074129445910597,0.0460028278120894,32,False
is_crack_broad,Bottom_Kerf,-0.006199263855676381,0.033678895463199555,31,False
is_crack_broad,Kerf_Angle,-0.02538900145151879,0.02380981598070323,37,False
is_crack_broad,Groove_Depth,-0.0009277928831368428,0.007999969757486559,29,False
is_crack_broad,Package_Size_1,-0.02315781271503629,0.047055321239119215,36,False
is_crack_broad,Package_Size_2,0.010328658507983009,0.0210085149018277,15,False
is_crack_broad,Package_Size_3,0.002478437814140866,0.03765237858222785,28,False
is_crack_broad,Package_Size_4,-0.0019486932445692698,0.026456005489064686,30,False
is_crack_broad,Coating_Thickness,0.013292486484450312,0.007909572961456883,10,True
is_crack_broad,Coating_Uniformity,-0.020969130300768253,0.06115752078422065,35,False
is_crack_broad,Cutting_Offset,0.022466224327956055,0.011203527591213933,7,True
is_crack_broad,Surface_Roughness,0.025049562327502765,0.03885882552486019,5,True
is_crack_broad,Cooling_Thermal_Load,0.008401185871797997,0.0318833439720973,19,False
is_crack_broad,Laser_Cleaning_Demand,0.009457484807846172,0.01105673588043718,16,False
is_crack_broad,Cleaning_Capacity,0.00442556835577171,0.019229199637797754,23,False
is_crack_broad,Cleaning_Load_Ratio,0.005403870100471716,0.01569059618644573,21,False
is_crack_broad,Maintenance_Count,0.008892080087524235,0.00908300898278643,17,False
