column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Cutting_X_Index,primary,20,-0.004632923623435814,0.011927147305206276,0.05214366957078476,2.5744321026300465,0.07300113739909866,False,선행신호 약함 - 판단 보류
Cutting_X_Index,primary,50,-0.004632923623435814,0.00885716591667185,0.14930107669290432,1.911787596037101,0.16501697950268374,False,선행신호 약함 - 판단 보류
Cutting_X_Index,broad,5,-0.005077098787673817,0.00997864403094928,0.09562876093520947,1.965422468275669,0.16735033163661658,False,선행신호 약함 - 판단 보류
Cutting_X_Index,broad,20,-0.005077098787673817,0.011306001039972813,0.05901533252355075,2.2268625277533554,0.08262146553297105,False,선행신호 약함 - 판단 보류
Cutting_X_Index,broad,50,-0.005077098787673817,0.008139412691805958,0.17409008378309498,1.6031621664653892,0.19241535576026286,False,선행신호 약함 - 판단 보류
Cutting_X_Index,pure,5,0.012230651485162669,0.0038093329771606843,0.6970223396860423,0.311457895908643,0.7703931122845731,False,선행신호 약함 - 판단 보류
Cutting_X_Index,pure,20,0.012230651485162669,0.0036278262836908493,0.7107933545868683,0.2966175831346239,0.7463330223162118,False,선행신호 약함 - 판단 보류
Cutting_X_Index,pure,50,0.012230651485162669,-0.006407959254582152,0.5125663359498387,0.5239262407530636,0.5665206871024533,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,primary,5,0.006951312906722462,-0.0023522469790175915,0.7017279212599189,0.3383888785588669,0.7755940182346472,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,primary,20,0.006951312906722462,0.007576532476369913,0.217355567833022,1.0899426594712511,0.2402351012891296,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,primary,50,0.006951312906722462,0.0133464830779908,0.029788230782350825,1.9199945761445596,0.03679722626055102,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,broad,5,0.008250990376903689,-0.0038751430320532743,0.5175377307406439,0.4696579265079063,0.6393113144443249,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,broad,20,0.008250990376903689,0.007913650172611142,0.18631357779390878,0.9591151863130474,0.2301520666865932,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,broad,50,0.008250990376903689,0.012372810252837096,0.03881885854257361,1.4995545610465473,0.05094975183712786,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,pure,5,0.01898459216409165,-0.011000250097690012,0.26088135579853244,0.5794304140226094,0.34240677948557385,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,pure,20,0.01898459216409165,0.01551414881324864,0.11281605951887892,0.8171968446387187,0.1579424833264305,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,pure,50,0.01898459216409165,0.025725670327308325,0.008564212913040556,1.3550815369090239,0.012846319369560835,False,선행신호 약함 - 판단 보류
Feed_Speed,primary,5,0.009012857055238799,-0.0029126971119531886,0.6353283496411383,0.32317134223938,0.7412164079146614,False,선행신호 약함 - 판단 보류
