column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
CLN_Time,primary,5,-0.002182289002662152,0.00023192099731916826,0.9777977007711118,0.10627419055691074,0.9777977007711118,False,선행신호 소멸 - 결과 공변 해석 지지
CLN_Time,primary,20,-0.002182289002662152,-0.0044517786178512875,0.593309704077383,2.0399583246859643,0.678068233231295,False,선행신호 약함 - 판단 보류
CLN_Time,primary,50,-0.002182289002662152,-0.002731526125522965,0.7432289148427058,1.251679370693251,0.748951083286965,False,선행신호 약함 - 판단 보류
CLN_Time,broad,5,-0.003308924613635744,-0.004553669912613856,0.3468620819104986,1.3761781981519439,0.46248277588066483,False,선행신호 약함 - 판단 보류
CLN_Time,broad,20,-0.003308924613635744,-0.013139119975102198,0.006647727385724758,3.9708127289927404,0.011818182019066236,False,선행신호 약함 - 판단 보류
CLN_Time,broad,50,-0.003308924613635744,-0.011169268968839963,0.02107130127234291,3.3754981672331046,0.02809506836312388,False,선행신호 약함 - 판단 보류
CLN_Time,pure,5,-0.002182289002662152,0.00023192099731916826,0.9777977007711118,0.10627419055691074,0.9777977007711118,False,선행신호 소멸 - 결과 공변 해석 지지
CLN_Time,pure,20,-0.002182289002662152,-0.0044517786178512875,0.593309704077383,2.0399583246859643,0.678068233231295,False,선행신호 약함 - 판단 보류
CLN_Time,pure,50,-0.002182289002662152,-0.002731526125522965,0.7432289148427058,1.251679370693251,0.748951083286965,False,선행신호 약함 - 판단 보류
Coating_Thickness,primary,5,0.013582717288449508,0.0004064725078636311,0.9610978344955695,0.0299257136279563,0.9777977007711118,False,선행신호 소멸 - 결과 공변 해석 지지
Coating_Thickness,primary,20,0.013582717288449508,-0.006743904304394421,0.4185065476538208,0.4965062705184413,0.5580087302050943,False,선행신호 약함 - 판단 보류
Coating_Thickness,primary,50,0.013582717288449508,0.00652160698574078,0.43415047926495176,0.4801400814906627,0.5788673056866024,False,선행신호 약함 - 판단 보류
Coating_Thickness,broad,5,0.00312100103191848,0.0051769243849377755,0.28486936540396823,1.6587384406456025,0.41435544058759016,False,선행신호 약함 - 판단 보류
Coating_Thickness,broad,20,0.00312100103191848,0.007993793547784067,0.09870090797064533,2.561291542691442,0.1435649570482114,False,선행신호 약함 - 판단 보류
Coating_Thickness,broad,50,0.00312100103191848,0.018707687787528515,0.00011174779599954094,5.9941305998315855,0.0001787964735992655,False,선행신호 약함 - 판단 보류
Coating_Thickness,pure,5,0.013582717288449508,0.0004064725078636311,0.9610978344955695,0.0299257136279563,0.9777977007711118,False,선행신호 소멸 - 결과 공변 해석 지지
Coating_Thickness,pure,20,0.013582717288449508,-0.006743904304394421,0.4185065476538208,0.4965062705184413,0.5580087302050943,False,선행신호 약함 - 판단 보류
Coating_Thickness,pure,50,0.013582717288449508,0.00652160698574078,0.43415047926495176,0.4801400814906627,0.5788673056866024,False,선행신호 약함 - 판단 보류
Cooling_Flow,primary,5,-0.02321146976820887,-0.012246758636238475,0.14167213079298158,0.5276166808278554,0.28334426158596315,False,선행신호 약함 - 판단 보류
Cooling_Flow,primary,20,-0.02321146976820887,-0.0012381631280460326,0.8819222085545853,0.05334272841876899,0.8819222085545853,False,선행신호 소멸 - 결과 공변 해석 지지
Cooling_Flow,primary,50,-0.02321146976820887,0.0026685064627545163,0.748951083286965,0.11496499314357866,0.748951083286965,False,선행신호 소멸 - 결과 공변 해석 지지
Cooling_Flow,broad,5,-0.2775218812072767,-0.42660193983679406,0.0,1.5371830789737686,0.0,True,선행신호 유지 - 상류 원인 가능성
Cooling_Flow,broad,20,-0.2775218812072767,-0.49879974357956225,0.0,1.797334831436288,0.0,True,선행신호 유지 - 상류 원인 가능성
Cooling_Flow,broad,50,-0.2775218812072767,-0.5059055393649023,0.0,1.822939283793084,0.0,True,선행신호 유지 - 상류 원인 가능성
