column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Frequency,primary,5,0.0014950349155125053,1.774667122300677e-05,0.9974681344904116,0.011870405860670568,0.9974681344904116,False,선행신호 소멸 - 결과 공변 해석 지지
Frequency,primary,20,0.0014950349155125053,-0.00814360729013519,0.14538195117772104,5.447101740325256,0.2284573518507045,False,선행신호 약함 - 판단 보류
Frequency,primary,50,0.0014950349155125053,-0.0030667813645266495,0.5835688664187252,2.0513108641849622,0.7552067683065855,False,선행신호 약함 - 판단 보류
Frequency,broad,5,0.000614085674199627,0.0027804892562282024,0.5058258239701562,4.527852338930025,0.5598069319598689,False,선행신호 약함 - 판단 보류
Frequency,broad,20,0.000614085674199627,-0.002533044331256562,0.5444454558803461,4.124903800366331,0.6304105278614534,False,선행신호 약함 - 판단 보류
Frequency,broad,50,0.000614085674199627,0.0028611183398923323,0.493661773449239,4.659151743966983,0.5430279507941629,False,선행신호 약함 - 판단 보류
Frequency,pure,5,-0.0022037088662119064,0.002213924536610179,0.7024653038929753,1.004635671505843,0.7024653038929753,False,선행신호 약함 - 판단 보류
Frequency,pure,20,-0.0022037088662119064,-0.008581620802993073,0.13872808973121897,3.8941717459006098,0.2180012838633441,False,선행신호 약함 - 판단 보류
Frequency,pure,50,-0.0022037088662119064,-0.002007421748735694,0.7291457329999199,0.9109287435896091,0.802060306299912,False,선행신호 약함 - 판단 보류
Head_Temp,primary,5,-0.06389793932407173,-0.0590227996117052,4.869728426437116e-26,0.9237042733468878,9.739456852874232e-26,False,선행신호 약함 - 판단 보류
Head_Temp,primary,20,-0.06389793932407173,-0.05906167713976729,4.569052733586776e-26,0.9243127049876159,1.0051916013890907e-25,False,선행신호 약함 - 판단 보류
Head_Temp,primary,50,-0.06389793932407173,-0.05817039877584773,2.5369935539883044e-25,0.9103642369564442,1.3953464546935674e-24,False,선행신호 약함 - 판단 보류
Head_Temp,broad,5,0.11345721949266485,0.11250867319747693,1.1967978062356267e-159,0.9916396127154408,2.6329551737183785e-159,False,선행신호 약함 - 판단 보류
Head_Temp,broad,20,0.11345721949266485,0.10623169474686356,1.5542765907360542e-142,0.9363149848188512,3.1085531814721084e-142,False,선행신호 약함 - 판단 보류
Head_Temp,broad,50,0.11345721949266485,0.10091453802842754,8.869457238146187e-129,0.8894501247225769,1.7738914476292374e-128,False,선행신호 약함 - 판단 보류
Head_Temp,pure,5,-0.07511276193049432,-0.0662770543218899,2.7770792568153562e-30,0.8823674249020353,6.788415961104204e-30,False,선행신호 약함 - 판단 보류
Head_Temp,pure,20,-0.07511276193049432,-0.06640482793024494,2.1816962147798772e-30,0.8840685154367339,9.59946334503146e-30,False,선행신호 약함 - 판단 보류
Head_Temp,pure,50,-0.07511276193049432,-0.06402645215330116,2.343953515830763e-28,0.8524044451001297,2.5783488674138393e-27,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,primary,5,-0.0692496877501032,-0.08121618823723009,8.739231839044284e-48,1.17280223024701,1.9226310045897426e-46,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,primary,20,-0.0692496877501032,-0.06744205157319794,1.7531952956057514e-33,0.9738968328142017,3.857029650332653e-32,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,primary,50,-0.0692496877501032,-0.05933175727914908,2.8126123493220827e-26,0.8567801416412979,2.0625823895028609e-25,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,broad,5,0.12305580980724562,0.11030378434285071,1.5673669917245146e-153,0.8963720162065516,3.1347339834490293e-153,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,broad,20,0.12305580980724562,0.107108471656441,7.28485849686921e-145,0.8704056462203247,1.602668869311226e-144,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,broad,50,0.12305580980724562,0.10487269709676816,6.420989540037214e-139,0.8522368611530049,1.7657721235102338e-138,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,pure,5,-0.07856554547521521,-0.08947375593532059,9.09128111757223e-54,1.138842165406292,2.0000818458658907e-52,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,pure,20,-0.07856554547521521,-0.06998205179977324,1.4552560155898038e-33,0.8907473546638865,1.6007816171487843e-32,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,pure,50,-0.07856554547521521,-0.05943730333002617,1.1544035407180158e-24,0.7565314155271363,6.349219473949087e-24,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,primary,5,-0.0666798463102547,-0.05951662663781354,1.8946101666953483e-26,0.8925729426682928,4.1681423667297665e-26,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,primary,20,-0.0666798463102547,-0.06250904467433027,5.32508468754573e-29,0.9374503411942778,2.3430372625201213e-28,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,primary,50,-0.0666798463102547,-0.05475296147118558,1.2810063423403374e-22,0.8211320886437784,2.562012684680675e-22,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,broad,5,0.1006878254380037,0.0962714603496666,1.9821975949960433e-117,0.9561380428157487,3.354488237685612e-117,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,broad,20,0.1006878254380037,0.09071707000716422,1.77367335598777e-104,0.9009735746356073,3.001601063979303e-104,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,broad,50,0.1006878254380037,0.09007580089926948,5.316119101364137e-103,0.8946046903628052,8.996509248462386e-103,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,pure,5,-0.06850595378768776,-0.05976685534384607,6.200754477437765e-25,0.8724330082181511,1.240150895487553e-24,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,pure,20,-0.06850595378768776,-0.061106598979653315,5.506541520769537e-26,0.8919896096773374,1.3460434828547757e-25,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,pure,50,-0.06850595378768776,-0.051979317664597846,3.075756765803908e-19,0.7587562071712931,6.151513531607816e-19,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,primary,5,0.07398879273236236,0.07073546983786572,1.1428107555850965e-36,0.9560295177910957,5.0283673245744247e-36,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,primary,20,0.07398879273236236,0.06093400088760581,1.2215153958896358e-27,0.8235571718006092,3.8390483870817124e-27,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,primary,50,0.07398879273236236,0.055594044826394295,2.8650875879381773e-23,0.7513846729124655,7.878990866829987e-23,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,broad,5,-0.11433086851934215,-0.11516381320573765,3.5602626486468726e-167,1.0072853875526588,1.3054296378371867e-166,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,broad,20,-0.11433086851934215,-0.11036723678450266,1.0924391355682067e-153,0.9653319196628954,3.433380140357221e-153,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,broad,50,-0.11433086851934215,-0.10734968627920993,1.8368685642748734e-145,0.9389387806587758,6.3878805154413046e-145,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,pure,5,0.07896384505544529,0.07619498174027828,1.7746459067781537e-39,0.9649350495378888,7.808441989823877e-39,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,pure,20,0.07896384505544529,0.06192554882264889,1.2132928104017584e-26,0.7842266138277235,3.3365552286048354e-26,False,선행신호 약함 - 판단 보류
Laser_Cleaning_Demand,pure,50,0.07896384505544529,0.05537368839507728,1.278769631472183e-21,0.7012536985274218,3.125881321376447e-21,False,선행신호 약함 - 판단 보류
Laser_Power,primary,5,0.07702987634665392,0.0727764444731882,1.0283428098596111e-38,0.9447820498331816,1.131177090845572e-37,False,선행신호 약함 - 판단 보류
Laser_Power,primary,20,0.07702987634665392,0.05947496100771699,2.0738630141365283e-26,0.7721025117587443,5.0694429234448466e-26,False,선행신호 약함 - 판단 보류
