label,column,importance_mean,importance_std,rank,tree_flag
is_particle_primary,Laser_Power,-6.460925816385392e-05,0.0010343466938944254,26,False
is_particle_primary,Power_Efficiency,-0.0011874858265411607,0.0008452270313169774,36,False
is_particle_primary,Laser_Centering_Position,-0.0010407309234144642,0.0007236927178944863,34,False
is_particle_primary,Laser_Current,0.0008606349370223125,0.0007722143524874783,11,False
is_particle_primary,Laser_Voltage,0.0008878480673157181,0.0008824666289699593,10,True
is_particle_primary,Beam_Diameter,0.00029260923770879264,0.0008003694616291649,20,False
is_particle_primary,Feed_Speed,-0.0001871191413423623,0.0007242343911915832,28,False
is_particle_primary,Frequency,0.0010270824794215575,0.0017853485687864118,7,True
is_particle_primary,Alignment_Time,0.0010119389444822806,0.0013031359213004324,8,True
is_particle_primary,Process_Time,0.0009417391124009893,0.0007156500726021443,9,True
is_particle_primary,Cutting_X_Index,-0.0010090472767688096,0.00169985222814022,33,False
is_particle_primary,Cutting_Y_Index,0.00041393251533544857,0.0010441497100960474,17,False
is_particle_primary,Head_Temp,0.0006151344787607704,0.0007429843057721061,13,False
is_particle_primary,Cooling_Flow,0.00022935053837815726,0.0009364602850536925,21,False
is_particle_primary,Cooling_Water_Temp,-3.62953121973227e-05,0.0007422882330216143,23,False
is_particle_primary,Focus,0.000314313720506032,0.0009805059696788181,19,False
is_particle_primary,CLN_Flow,-0.0017535728565503542,0.0008341425259988321,38,False
is_particle_primary,CLN_Pressure,0.002418995020554082,0.0014265543232729366,4,True
is_particle_primary,CLN_Time,-3.7500043344718124e-05,0.0009738489858310304,24,False
is_particle_primary,Coating_Flow,-0.0007374628312656007,0.0007250447254557796,31,False
is_particle_primary,Laser_Head_Remain_Time,0.0005956056962072927,0.0008426213121442889,15,False
is_particle_primary,Vibration,0.003964800807907513,0.004999195362504954,2,True
is_particle_primary,Kerf_Width_Profile,0.0017792823029479303,0.0010931844213109539,5,True
is_particle_primary,Top_Kerf,-3.935390902904216e-05,0.0008946278169839318,25,False
is_particle_primary,Bottom_Kerf,0.0014955859919383307,0.001099922607786601,6,True
is_particle_primary,Kerf_Angle,-0.0010615987161519329,0.0006182380664315215,35,False
is_particle_primary,Groove_Depth,-0.0012699007139797362,0.0007758636234672225,37,False
is_particle_primary,Package_Size_1,-0.0009655885379273755,0.0005871226188280912,32,False
is_particle_primary,Package_Size_2,-0.0004818668923550762,0.0008573006575897368,30,False
is_particle_primary,Package_Size_3,0.0005478730421806281,0.0009189473158527065,16,False
is_particle_primary,Package_Size_4,0.0007369406731595141,0.0011442414444601708,12,False
is_particle_primary,Coating_Thickness,0.0027163840141422647,0.0010971063005108667,3,True
is_particle_primary,Coating_Uniformity,0.0003891072411422373,0.0006805776172985367,18,False
is_particle_primary,Cutting_Offset,-0.0018036466566438536,0.0010889914291097632,39,False
is_particle_primary,Surface_Roughness,0.12737325317323958,0.002168381503372037,1,True
is_particle_primary,Cooling_Thermal_Load,0.0006086535142065308,0.0009636868714751764,14,False
is_particle_primary,Laser_Cleaning_Demand,4.767409868182322e-05,0.001179106005269849,22,False
is_particle_primary,Cleaning_Capacity,-0.00010949555189961139,0.0009332903588170616,27,False
is_particle_primary,Cleaning_Load_Ratio,-0.0003689859790186619,0.0007588451620523804,29,False
is_particle_broad,Laser_Power,7.897309789687649e-06,0.0006384207112774236,28,False
is_particle_broad,Power_Efficiency,1.6689405930840155e-06,0.0005840956500323528,29,False
is_particle_broad,Laser_Centering_Position,0.0003650908213747121,0.0004835489967913123,24,False
is_particle_broad,Laser_Current,-0.00043473316669182156,0.0009400145623584786,37,False
is_particle_broad,Laser_Voltage,0.0016778592702850852,0.0005610359982457159,4,True
is_particle_broad,Beam_Diameter,0.0013659405317185199,0.0007585630857458843,8,True
